time; n; mu_gfp; std_gfp; rawData_gfp 
907.8; 210; 57.1429; 49.4872; {0,0,100,0,0,0,0,0,100,0,100,100,100,0,0,100,100,0,100,100,100,100,0,100,100,100,100,0,0,100,100,100,0,100,0,100,100,100,0,0,100,0,0,100,0,100,0,100,100,100,100,100,100,100,0,0,100,0,0,100,0,100,0,0,100,100,0,100,0,0,100,100,100,0,100,100,100,0,100,0,100,100,100,0,100,0,0,100,0,100,0,100,0,0,100,0,100,0,100,0,100,0,0,100,100,100,0,0,100,100,100,100,100,0,100,100,100,100,0,0,100,0,100,0,100,0,0,0,100,100,0,0,100,100,100,0,0,0,0,100,0,100,100,0,0,100,100,100,0,100,0,100,0,100,0,0,0,100,0,100,0,100,100,100,0,100,0,0,100,0,100,100,100,0,100,100,100,0,100,100,0,0,100,100,0,100,0,0,100,100,100,0,100,0,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100}
908.82; 209; 55.9809; 49.641; {0,0,100,0,0,0,0,0,100,0,100,100,0,0,100,100,0,100,100,100,100,0,100,100,100,100,0,0,100,100,100,0,100,0,100,100,100,0,0,100,0,0,100,0,100,0,100,100,100,100,100,100,100,0,0,100,0,0,0,100,0,0,100,100,100,0,0,100,100,100,0,100,100,100,0,100,0,100,100,100,0,100,100,0,100,0,100,0,100,0,100,0,100,0,0,0,100,100,100,0,100,100,100,100,100,0,100,100,100,100,0,0,100,0,100,0,100,0,0,0,100,100,0,0,100,100,100,0,0,0,0,100,0,100,100,0,0,100,100,100,0,0,100,0,100,0,0,0,100,0,100,0,100,100,100,0,100,0,100,0,100,100,0,100,100,100,0,100,0,0,100,100,0,100,0,0,100,100,100,0,100,0,100,0,0,100,100,100,100,100,0,100,100,100,100,100,100,100,0,0,0,0,0,0,100,0,100,100,0}
909.84; 207; 56.5217; 49.5728; {0,0,100,0,0,0,0,0,100,0,100,100,0,0,100,100,0,100,100,100,100,0,100,100,100,0,100,100,100,0,100,0,100,100,100,0,0,100,0,0,100,0,100,0,100,100,100,100,100,100,100,0,0,100,0,0,0,100,0,0,100,100,100,0,100,100,100,0,100,100,100,0,100,0,100,100,100,0,100,100,0,100,0,100,0,100,100,0,100,0,0,0,100,100,100,0,100,100,100,100,100,0,100,100,100,100,0,100,0,100,0,0,0,0,100,0,0,100,100,0,0,0,0,100,0,100,100,0,0,100,100,100,0,0,100,0,0,0,0,100,100,0,100,100,100,0,100,0,100,0,100,100,0,100,100,0,100,0,0,100,100,0,100,0,0,100,100,100,0,100,0,100,0,0,100,100,100,100,100,0,100,100,100,100,100,100,100,0,0,0,0,0,100,0,100,100,0,0,100,0,100,100,100,0,100,100,0}
910.86; 205; 57.0732; 49.4972; {0,100,0,0,0,0,0,100,0,100,100,0,0,100,100,0,100,100,100,100,0,100,100,100,0,100,100,100,0,0,100,100,100,0,0,100,0,0,100,0,100,0,100,100,100,100,100,100,0,0,100,0,0,0,100,0,0,100,100,100,0,100,100,100,0,100,100,0,100,0,100,100,100,0,100,100,0,100,0,100,0,100,100,0,100,0,0,0,100,100,0,100,100,100,100,100,100,100,100,100,0,100,0,100,0,0,0,0,100,0,0,100,100,0,0,0,100,0,100,100,0,0,100,100,100,0,100,0,0,0,0,100,100,0,100,100,100,0,100,0,100,0,100,100,0,100,100,100,0,0,100,100,0,100,0,0,100,100,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,100,0,100,100,0,0,100,0,100,100,100,0,100,100,0,100,0,0,100,0,100,0,0,100}
911.88; 207; 57.4879; 49.4362; {0,100,0,0,0,0,0,100,0,100,100,0,0,100,100,0,100,100,100,0,100,100,100,0,100,100,100,0,0,100,100,100,0,0,100,0,0,100,0,100,0,100,100,100,100,100,100,0,0,100,0,0,0,100,0,100,100,100,100,100,0,100,100,0,100,0,100,100,100,0,100,100,0,100,0,100,0,100,100,0,100,0,0,0,100,100,0,100,100,100,100,100,100,100,100,100,0,100,0,100,0,0,0,0,100,0,0,100,100,0,0,0,100,0,100,100,0,0,100,100,100,0,100,0,0,0,100,100,0,100,100,100,100,0,100,0,100,100,0,100,100,100,0,0,100,100,0,100,0,0,100,100,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,100,100,100,0,0,100,0,100,100,100,0,100,100,0,100,0,0,100,0,0,0,100,100,100,0,0,0,0,0,100,100,100}
912.9; 202; 58.4158; 49.2867; {0,100,0,0,0,0,100,0,100,100,0,0,100,100,0,100,100,100,0,100,100,100,0,100,100,0,0,100,100,100,0,0,100,0,0,100,0,100,0,100,100,100,100,100,100,0,0,100,0,0,0,100,0,100,100,100,100,100,0,100,100,0,100,0,100,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,100,100,0,100,100,100,100,100,100,100,100,100,0,100,0,100,0,0,0,0,100,0,100,100,0,0,0,100,0,100,100,0,0,100,100,100,0,100,0,0,0,100,100,0,100,100,100,100,0,100,0,100,100,0,100,100,100,0,0,100,100,0,100,0,100,100,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,100,100,100,0,0,100,0,100,100,100,0,100,100,100,0,0,100,0,0,0,100,100,100,0,0,0,0,0,100,100,0,0,100,100}
913.92; 204; 58.8235; 49.2153; {0,100,0,0,0,0,100,0,100,100,0,0,100,100,0,100,100,100,0,100,100,100,0,100,100,0,0,100,100,100,0,0,100,0,100,0,100,0,100,100,100,100,100,100,0,100,0,0,0,100,0,100,100,100,100,100,0,100,100,0,100,0,100,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,100,100,0,100,100,100,100,100,100,100,100,100,0,100,0,100,0,0,0,100,0,100,100,0,0,0,100,0,100,100,0,0,100,100,100,0,100,0,0,0,100,0,100,100,100,0,100,100,100,0,100,100,100,0,0,100,100,0,100,0,100,100,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,100,100,100,0,0,100,0,100,100,100,0,100,100,100,0,0,100,0,0,100,100,0,0,0,0,0,100,100,0,0,100,100,100,100,100,100,0,0,0,100,0,100,0}
914.94; 206; 57.767; 49.3931; {0,100,0,0,0,0,100,0,100,100,0,0,100,100,0,100,100,100,0,100,100,100,0,100,100,0,0,100,100,100,0,0,100,0,100,0,100,0,100,100,100,100,100,100,0,100,0,0,0,100,0,100,100,100,100,0,100,100,0,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,100,100,0,100,100,100,100,100,100,100,0,100,0,100,0,0,0,100,0,100,100,0,0,0,100,0,100,100,0,0,100,100,100,0,100,0,0,0,100,100,100,0,100,100,100,0,100,100,0,0,100,0,100,0,100,100,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,100,100,100,0,0,100,0,100,100,100,0,100,100,100,0,0,100,0,0,100,100,0,0,0,0,0,100,100,0,0,100,100,100,100,100,0,0,0,100,0,100,0,0,100,0,100,100,100,0,100,0,100,100}
915.96; 205; 58.5366; 49.2659; {0,100,0,0,0,0,100,0,100,100,0,0,100,100,0,100,100,100,0,100,100,0,100,0,0,100,100,100,0,0,100,0,100,0,100,0,100,100,100,100,100,100,0,0,0,0,100,0,100,100,100,100,0,100,100,0,100,0,100,100,100,100,0,100,100,0,100,100,0,100,0,0,100,100,0,100,100,100,100,100,100,100,0,100,0,100,0,0,100,0,100,100,0,0,0,100,0,100,100,0,0,100,100,100,0,100,0,0,0,100,100,100,0,100,100,100,0,100,100,0,100,0,100,0,100,100,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,100,100,100,0,0,100,0,100,100,100,0,100,100,100,0,0,100,0,0,100,100,0,0,0,0,0,100,100,0,0,100,100,100,100,100,0,0,0,100,0,100,0,0,100,0,100,100,100,0,100,0,100,100,0,100,100,100,100}
916.98; 202; 58.9109; 49.1996; {0,100,0,0,0,100,0,100,100,0,0,100,100,0,100,100,100,0,100,100,0,100,0,0,100,100,100,0,0,100,0,100,0,100,100,100,100,100,100,0,0,0,0,100,0,100,100,100,100,0,100,100,0,100,100,100,100,0,100,0,100,100,0,100,0,0,100,100,0,100,100,100,100,100,100,0,100,100,0,0,100,0,100,100,0,0,0,100,0,100,100,0,0,100,100,100,0,100,0,0,0,100,100,100,0,100,100,100,0,100,100,0,100,0,100,0,100,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,0,0,0,0,100,100,100,0,0,100,0,100,100,100,0,100,100,100,0,0,100,0,0,100,100,0,0,0,0,0,100,100,0,0,100,100,100,100,100,0,0,0,100,0,100,0,0,100,0,100,100,100,0,100,0,100,100,0,100,100,100,100,0,100,100,100,100,0,100,0}
918; 204; 57.8431; 49.381; {0,100,0,0,100,0,100,100,0,0,100,100,0,100,100,100,100,0,100,0,0,100,100,100,0,0,100,0,100,0,100,100,100,100,100,100,0,0,0,0,100,0,100,100,100,0,100,100,0,100,100,100,0,100,0,100,0,100,0,0,100,100,0,100,100,100,100,100,100,0,100,100,0,0,100,0,100,100,0,0,0,100,0,100,100,0,0,100,100,100,0,100,0,0,0,100,100,100,0,100,100,100,0,100,100,0,100,0,0,100,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,0,0,0,0,100,100,0,0,100,0,100,100,100,0,100,100,100,0,0,100,0,100,100,0,0,0,0,0,100,100,0,0,100,100,100,100,100,0,0,0,100,0,100,0,0,100,0,100,100,100,0,100,0,100,100,0,100,100,100,100,0,100,100,100,100,0,100,0,0,100,100,0,100,0,100,0,100,0,0}
919.02; 197; 59.3909; 49.1102; {0,100,0,0,100,0,100,100,0,0,100,100,0,100,100,100,100,0,100,0,0,100,100,100,0,0,100,0,100,0,100,100,100,100,100,100,0,0,0,0,100,0,100,100,100,0,100,100,0,100,100,100,100,0,100,0,100,0,0,100,100,0,100,100,100,100,100,100,0,100,100,0,0,100,0,100,100,0,0,0,100,0,100,100,0,0,100,100,100,0,100,0,0,0,100,100,100,0,100,100,100,0,100,100,0,100,0,0,100,100,100,0,100,0,0,100,100,100,100,100,100,100,100,0,0,0,0,100,100,0,0,100,0,100,100,100,100,100,100,0,0,100,0,100,100,0,0,0,0,100,100,0,100,100,100,100,100,0,0,0,100,0,100,0,0,100,0,100,100,100,100,0,100,100,0,100,100,100,100,0,100,100,100,0,100,100,100,0,100,0,100,0,100,0,0,0,100}
920.04; 194; 58.7629; 49.2261; {0,100,0,0,100,0,100,100,0,0,100,100,0,100,100,100,100,0,100,0,0,100,100,100,0,0,100,0,100,0,100,100,100,100,100,100,0,0,0,0,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0,100,0,0,100,100,0,100,100,100,100,100,100,0,100,100,0,0,100,0,100,100,0,0,0,100,0,100,100,0,0,100,100,100,0,100,0,0,0,100,100,100,0,100,100,100,0,100,100,0,100,0,0,100,100,100,0,100,0,100,100,100,100,100,100,100,0,0,0,0,100,100,0,0,100,0,100,100,100,100,100,100,0,0,100,0,100,100,0,0,0,100,100,0,100,100,100,100,0,0,0,100,0,100,0,0,100,0,100,100,100,100,0,100,100,0,100,100,100,0,100,100,100,0,100,100,100,0,100,0,100,0,100,0,0,0,100,0,100,0}
921.06; 198; 59.596; 49.0706; {0,100,0,0,100,0,100,100,0,0,100,100,0,100,100,100,100,0,100,0,0,100,100,100,0,0,100,0,100,0,100,100,100,100,100,100,0,0,0,0,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0,100,0,100,100,0,100,100,100,100,100,100,0,100,100,0,0,100,0,100,100,0,0,0,100,0,100,100,0,0,100,100,0,100,0,0,0,100,100,100,0,100,100,100,0,100,100,0,100,0,0,100,100,100,0,100,0,100,100,100,100,100,100,100,0,0,0,0,100,100,0,0,100,0,100,100,100,100,100,0,0,100,0,100,100,0,0,0,100,100,0,100,100,100,100,0,0,0,100,0,100,0,0,100,0,100,100,100,100,0,100,100,0,100,100,100,100,100,0,100,100,100,0,100,0,100,0,100,0,0,0,100,0,100,0,0,0,100,100,100,100,100,100,100}
922.08; 189; 58.7302; 49.2319; {0,100,0,100,0,100,100,0,0,100,100,0,100,100,0,100,0,100,100,100,0,0,100,0,100,0,100,100,100,100,100,100,0,0,0,0,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0,100,0,100,100,0,100,100,100,100,0,100,100,0,0,100,0,100,0,0,0,100,0,100,100,0,0,100,100,0,100,0,0,100,100,100,0,100,100,100,100,100,0,100,0,0,100,100,100,0,100,0,100,100,100,100,100,100,100,0,0,0,0,100,100,0,0,100,0,100,100,100,100,100,0,0,100,0,100,100,0,0,0,100,100,0,100,100,100,0,0,0,100,0,0,0,100,0,100,100,100,100,0,100,100,0,100,100,100,100,100,0,100,100,0,100,0,100,0,100,0,0,0,100,0,100,0,0,0,100,100,100,100,100,100,100,0,100,0}
923.1; 194; 58.7629; 49.2261; {0,100,0,100,0,100,100,0,0,100,100,0,100,100,0,100,0,100,100,100,0,0,100,0,0,100,100,100,100,100,100,0,0,0,0,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0,100,0,100,100,0,100,100,100,100,100,100,0,0,100,0,100,0,0,0,100,0,100,100,0,0,100,100,0,100,0,0,100,100,100,0,100,100,100,100,100,0,100,0,0,100,100,100,0,100,0,100,100,100,100,100,100,100,0,0,0,0,100,100,0,0,100,0,100,100,100,100,100,0,0,100,0,100,100,0,0,0,100,100,0,100,100,100,0,0,0,100,0,0,0,100,0,100,100,100,100,0,100,0,100,100,100,100,0,100,100,0,100,0,100,0,100,0,0,0,100,0,100,0,0,0,100,100,100,100,100,100,0,100,0,100,0,100,100,100,0,0,100,100,100}
924.12; 191; 58.6387; 49.248; {0,100,0,100,0,100,100,0,0,100,100,0,100,100,0,100,0,100,100,100,0,0,100,0,0,100,100,100,100,100,100,0,0,0,0,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0,100,0,100,0,100,100,100,100,100,0,0,100,0,100,0,0,100,0,100,0,0,100,100,0,100,0,0,100,100,100,0,100,100,100,100,100,0,100,0,0,100,100,0,100,0,100,100,100,100,100,100,100,0,0,0,0,100,100,0,0,100,100,100,100,100,100,0,0,100,0,100,100,0,0,0,100,100,0,100,100,100,0,0,0,100,0,0,0,100,0,100,100,100,100,0,100,0,100,100,100,100,0,100,100,0,100,0,0,100,0,0,0,100,0,100,0,0,100,100,100,100,100,100,0,100,0,100,0,100,100,100,0,0,100,100,100,0,100,0,100,100}
925.14; 197; 59.8985; 49.0104; {0,100,0,100,0,100,100,0,0,100,100,0,100,100,0,100,0,100,100,100,0,100,0,0,100,100,100,100,100,100,0,0,0,0,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0,100,0,100,0,100,100,100,100,100,0,0,100,0,100,0,0,100,0,100,0,100,100,0,100,0,0,100,100,100,0,100,100,100,100,100,0,100,0,0,100,100,0,100,0,100,100,100,100,100,100,100,0,0,0,0,100,100,0,0,100,100,100,100,100,100,0,0,100,0,100,100,0,0,0,100,100,0,100,100,100,0,0,0,100,0,0,0,100,0,100,100,100,100,0,100,0,100,100,100,100,0,100,100,0,100,0,0,100,0,0,100,0,100,0,0,100,100,100,100,100,100,100,0,100,0,100,100,100,0,0,100,100,100,0,100,0,100,100,100,0,0,100,0,100,100,0,100,100}
926.16; 197; 59.8985; 49.0104; {0,100,0,100,0,100,100,0,0,100,100,0,100,0,100,0,100,100,100,0,100,0,0,100,100,100,100,100,0,0,0,0,100,0,100,100,0,100,100,0,100,100,100,100,100,0,100,0,100,0,100,100,100,100,100,0,100,0,100,0,0,100,0,100,0,100,100,0,100,0,0,100,100,100,0,100,100,100,100,100,0,100,0,100,100,0,100,0,100,100,100,100,100,100,0,0,0,0,100,0,0,100,100,100,100,100,100,0,0,100,0,100,100,0,0,0,100,100,0,100,100,100,0,0,0,100,0,0,100,0,100,100,100,100,0,100,0,100,100,100,100,0,100,100,0,100,0,0,100,0,0,100,0,100,0,0,100,100,100,100,100,100,100,0,100,0,100,100,100,0,0,100,100,100,0,100,0,100,100,100,0,0,100,0,100,100,0,100,100,0,100,100,0,100,0,100,0}
927.18; 196; 59.6939; 49.0513; {0,100,0,100,0,100,100,0,0,100,100,0,100,0,100,0,100,100,100,0,100,0,0,100,100,100,100,100,0,0,0,0,100,0,100,100,0,100,100,0,100,100,100,100,100,0,100,0,100,0,100,100,100,100,0,100,0,100,0,0,100,0,100,0,100,100,0,100,0,0,100,100,0,100,100,100,100,100,0,100,0,100,100,0,100,0,100,100,100,100,100,100,0,0,0,0,100,0,0,100,100,100,100,100,0,100,0,100,100,0,0,0,100,100,0,100,100,0,0,0,100,0,0,100,0,100,100,100,100,0,100,0,100,100,100,100,0,100,100,0,100,0,0,100,0,0,100,0,100,0,0,100,100,100,100,100,100,100,0,100,0,100,100,100,0,0,100,100,100,0,100,0,100,100,100,0,0,100,0,100,100,0,100,100,0,100,100,0,100,0,100,0,100,100,100,0}
928.2; 199; 59.799; 49.0304; {0,100,0,100,0,100,0,0,100,100,0,100,0,100,0,100,100,100,0,100,0,0,100,100,100,100,100,0,0,0,0,100,0,100,100,0,100,100,0,100,100,100,100,100,0,100,0,100,0,100,100,100,100,0,100,0,100,0,0,100,0,100,0,100,100,0,100,0,0,100,100,0,100,100,100,100,100,0,100,0,100,100,0,100,0,100,100,100,100,100,100,0,0,0,0,100,0,0,100,100,100,100,100,0,100,0,100,100,0,0,0,100,100,0,100,100,0,0,100,0,0,100,0,100,100,100,0,100,0,100,100,100,100,0,100,0,100,0,0,100,0,0,100,0,100,0,0,100,100,100,100,100,100,100,0,100,0,100,100,100,0,0,100,100,100,0,100,0,100,100,100,0,0,100,0,100,100,0,100,0,100,100,0,100,0,100,0,100,100,100,0,100,0,100,100,100,100,0,100}
929.22; 202; 57.9208; 49.3686; {0,100,0,100,0,100,0,0,100,100,0,100,0,100,0,100,100,100,0,0,0,100,100,100,100,100,0,0,0,0,100,0,100,100,0,100,100,0,100,100,100,100,100,0,100,0,100,0,100,100,100,100,0,100,0,100,0,0,100,0,100,0,100,100,0,100,0,0,100,100,0,100,100,100,100,100,0,100,0,100,100,0,100,0,100,100,100,100,100,100,0,0,0,100,0,0,100,100,100,100,100,0,100,0,100,100,0,0,0,100,100,0,100,100,0,100,0,0,100,0,100,100,100,0,100,0,100,100,100,100,0,100,0,100,0,0,100,0,0,100,0,100,0,0,100,100,100,100,100,100,0,100,0,100,100,100,0,0,100,100,100,0,100,0,100,100,100,0,0,100,0,100,100,0,100,0,100,100,0,100,0,100,0,100,100,0,100,0,100,100,100,100,0,100,0,0,0,0,100,0,0,0}
930.24; 204; 59.8039; 49.0294; {0,100,100,0,100,0,0,100,100,0,100,0,100,0,100,100,100,0,0,0,100,100,100,100,100,0,0,0,0,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0,100,0,100,100,100,100,0,100,0,100,0,0,100,0,100,100,0,100,0,0,100,100,0,100,100,100,100,100,0,100,0,100,100,100,0,100,100,100,100,100,100,0,0,100,0,0,100,100,100,100,100,0,100,0,100,100,0,0,0,100,100,0,100,100,0,100,0,0,100,0,100,100,100,0,100,0,100,100,100,100,0,100,0,100,0,0,100,0,0,100,0,100,0,100,100,100,100,100,100,0,100,0,100,100,100,0,0,100,100,100,0,100,0,100,100,100,0,0,0,100,100,100,0,100,100,0,100,0,100,0,100,100,0,100,0,100,100,100,0,100,0,0,0,100,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,0}
931.26; 212; 58.4906; 49.2738; {0,100,100,0,100,0,0,100,100,0,100,0,100,0,100,100,100,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,0,100,100,0,100,100,100,100,0,100,0,0,100,100,100,100,0,100,0,100,0,0,100,0,100,100,0,100,0,0,100,100,0,100,100,100,100,100,0,100,0,100,100,100,0,100,100,100,100,100,100,0,100,0,0,100,100,100,100,100,0,100,0,100,0,0,0,100,100,0,100,0,100,0,0,100,0,100,100,100,0,100,0,100,100,100,100,0,100,0,100,0,0,100,0,0,100,0,100,0,100,100,100,100,100,100,0,100,0,100,100,100,0,0,100,100,100,0,100,0,100,100,100,0,0,0,100,100,100,0,100,100,0,100,0,100,0,100,100,0,100,0,100,100,100,0,100,0,0,0,100,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,0,100,100,0,100,0,0,100,100,0,0,0,0,0}
